Gene_ID	Gene_Name	Rank	PageRank_Score	Gene_Expression_Variance	Gene_Expression_Mean	Gene_Expression_Median	Gene-type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Loadings_Comp1	Loadings_Comp2	Loadings_Comp3	Node Degree	Node Betweenness
ENSG00000074695	LMAN1	812	0.00030675135095444917	0.1294846723184553	0.6604427696833385	0.6125988652070866								-0.0021204749779582936	-0.0080918492809312	0.005681808830834093	24.0	0.001006929417529827
ENSG00000145220	LYAR	813	0.0003051353528820509	0.0008062963159345331	-0.057199251421503415	-0.06051273857659719											33.0	0.00030553808082246206
ENSG00000178209	PLEC	814	0.00030485067643596265	1.0250471630654385	1.4621886987826531	1.281519270733622	protein_coding	899.473590318123	-1.03274100736084	0.466155208807962	-2.2154445297344902	0.0267295677515282	0.23460384505132198	-0.006648875164474335	-0.016109996428993998	-0.001405029266919951	32.0	0.00030690549175082794
ENSG00000124216	SNAI1	815	0.00030475807544545807	0.00266355933559694	-0.07069418442199224	-0.07635544329712547								0.0004926968228796387	0.0010495564738773914	-0.0006486107651622492	30.0	0.0006752018180838848
ENSG00000106305	AIMP2	816	0.0003042408430971201	0.00043616790231393613	-0.08452229016521139	-0.08520625596019457											32.0	0.00027662060201255145
ENSG00000023734	STRAP	817	0.0003038852756078064	0.0010534992964389197	-0.02646289515237128	-0.02689901832581635	protein_coding	52.1339134477872	1.09805918594851	0.40219477269166404	2.73016772097711	0.00633021110506465	0.15165211146577998	0.00017423972092438578	0.0005599791585457983	-0.0005074300096405112	33.0	0.0003095769550908598
ENSG00000185950	IRS2	818	0.0003037231763791071	0.02771087616243415	0.0384487640415107	-0.032268972910949975	protein_coding	118.255014730679	1.8839592712303501	0.575424903770308	3.27403151807689	0.00106024784720866	0.11338868795057	0.002384955442425277	0.001500572737172073	0.0005187993456288109	30.0	0.00019669379294058646
ENSG00000151276	MAGI1	819	0.00030360626860878804	0.0009315963470192206	-0.1101980554649412	-0.11962549165073261											25.0	0.00032234793205437087
ENSG00000035862	TIMP2	820	0.00030341052636862875	0.0010257884177803842	-0.03343488695520283	-0.04396630925699689											10.0	0.0006675918652700643
ENSG00000166886	NAB2	821	0.00030320961157088923	0.0019733439778852314	-0.00033521609062682755	-0.004226141809026254								-3.332752482140522e-05	0.00011961502431836245	0.0004946019051570959	29.0	0.0003556216984517761
ENSG00000162961	DPY30	822	0.0003031609335641896	0.0002535636011351424	-0.04945846007144269	-0.05242264161273674											32.0	0.00023020497631569788
ENSG00000173402	DAG1	823	0.0003030503445864728	0.00038274179726134524	-0.047841765008740635	-0.04749533834693233											19.0	0.001241382810996965
ENSG00000141456	PELP1	824	0.00030261651701714976	0.00022276984362051328	-0.07078819413162327	-0.07141192698778213											34.0	0.00020601588971312946
ENSG00000105701	FKBP8	825	0.00030233380890856064	0.0037198579836869626	0.0749965667783611	0.06544664988013861								-0.00014021957647117583	-0.001282371878630416	0.0013508781047880832	27.0	0.0007728815784778092
ENSG00000114742	WDR48	826	0.00030173305876352973	0.0005525553334949308	-0.010369928093650548	-0.018570190451823423								0.00030061863611150483	5.6147777511296777e-05	0.000139226916021621	30.0	0.000379181255771897
ENSG00000136485	DCAF7	827	0.00030163424838121263	0.004212039881412005	0.15948745488064864	0.1810409058027147								-0.000272856279020554	-0.0014020664840428644	0.00017714484826174043	33.0	0.0002145072166588563
ENSG00000002834	LASP1	828	0.00030071310956044154	0.058157204979226315	0.45535592358056004	0.4532230154172313								-0.0016463710150458086	-0.004947373970449808	0.00034590042415769666	28.0	0.0004514882272137904
ENSG00000087338	GMCL1	829	0.0002999557690677823	0.0004234787172968267	-0.06336163916152437	-0.0628066900216018											22.0	0.0009665987063381687
ENSG00000105854	PON2	830	0.0002995103377915864	0.0005221885355295506	-0.09474903066694697	-0.09756984594586277											17.0	0.0015771289482449657
ENSG00000184900	SUMO3	831	0.00029901990799329544	0.03415455781614981	0.27435903663041106	0.2981049482098501								-0.001630630173204844	-0.0038751627636407385	0.002183399956822912	31.0	0.00031720095841664885
ENSG00000163029	SMC6	832	0.0002988457977284144	0.009480840454064056	0.11706994720428139	0.12370259765247206	protein_coding	130.07302367281	-0.9546488989774109	0.36756792376639097	-2.5972040465210497	0.009398607393845841	0.171153587277403	-0.0009234918566738189	-0.0018145695358031929	0.001050201985608385	22.0	0.0008467429006924072
ENSG00000127511	SIN3B	833	0.00029865505892973755	0.0002719118944253678	-0.016812651361955876	-0.01929344924543312											31.0	0.0001701559941345355
ENSG00000105290	APLP1	834	0.0002984875396321173	0.0008983895861546508	-0.1080243387370744	-0.1178374699901768											14.0	0.0017535477074851241
ENSG00000168487	BMP1	835	0.00029845659061961116	0.0012089906349014889	-0.035882686307953264	-0.03409672984855056								-8.81842957358658e-06	0.0005680855665764235	-0.00040071104124648034	7.0	0.0007970022442545504
ENSG00000110801	PSMD9	836	0.00029835786835074484	0.0007294451929197318	-0.0961943998484197	-0.09853648459209965											32.0	0.00019837799009001587
ENSG00000072849	DERL2	837	0.00029804884409501717	0.00021013012478260007	-0.06148668502612819	-0.06208568442455669											19.0	0.0005589513928062801
ENSG00000155868	MED7	838	0.0002979806520603744	0.0002654932252468897	-0.06158500991631647	-0.06532767111054189											38.0	8.845252430701967e-05
ENSG00000110013	SIAE	839	0.00029779694815428015	0.002562419117652801	-0.026417167785396337	-0.027207186642722897								-0.00014463693143377922	-0.00011670482924318711	0.0014728364267269068	7.0	0.0008679307175178889
ENSG00000145414	NAF1	840	0.00029680170682799616	0.002147919859162056	-0.06034454619365965	-0.07290328098260845								0.0005134634939291264	0.0008175741011657824	-0.00021196503272223038	30.0	0.0002559696588263537
ENSG00000071894	CPSF1	841	0.0002966830260673783	0.0045534770910150265	0.092121428466579	0.11520561359926906	protein_coding	125.211526372466	-0.591878816660668	0.272069221349945	-2.17547142497009	0.0295948071892653	0.23857026316139401	-0.0007054170598783296	-0.0011516173516565474	-2.555261444029928e-05	33.0	0.0003028159418499721
ENSG00000164916	FOXK1	842	0.0002966072451635064	0.012388361548177646	0.16002908186566187	0.17998124583449013								-0.0014947603474205946	-0.0014439036303578506	-0.00017985277818668654	31.0	0.00038902767825892056
ENSG00000171223	JUNB	843	0.00029635548280920233	0.0363671866115123	0.19408378405777024	0.16887985265642574								-0.0011532440839332762	-0.00133960778661524	-0.0045013215920186415	32.0	0.00020961605951358555
ENSG00000075856	SART3	844	0.0002962362795003425	0.008930080238925244	0.17429395861287167	0.16880475323536712								0.0006844140965769534	-0.001827691227645039	-0.00019864049242618827	31.0	0.0003798744154271712
ENSG00000109107	ALDOC	845	0.0002959485393235067	0.0008684660534491954	-0.10243015601196952	-0.10813975931203262											27.0	0.0005191250498640224
ENSG00000175582	RAB6A	846	0.00029591227706276364	0.008337499610460746	0.14543294153837882	0.14742195275844833								-0.0005903936397154432	-0.0021973501564232847	0.0002073741439943841	22.0	0.0010930916303676355
ENSG00000107201	DDX58	847	0.0002958050410252238	0.0005229835255908452	-0.03877071070251859	-0.0474335712829084											27.0	0.0004937506627383907
ENSG00000184640	SEPT9	848	0.0002957416574881616	0.05477304233196979	0.3317067702135846	0.29852564708496687	protein_coding	244.468424791063	-0.9279678250780559	0.354769158681386	-2.61569474789507	0.008904612487327629	0.166411254711084	-0.0016392715430707564	-0.003520819160750172	-0.0028590097844655078	30.0	0.0005311341810769037
ENSG00000087245	MMP2	849	0.0002957154370579427	0.00036600360915024354	-0.04776567096042389	-0.048772312551438504											13.0	0.0009671655429168064
ENSG00000156299	TIAM1	850	0.0002955903929183845	0.0009198562467940425	-0.11005280992990361	-0.12048175326299387											25.0	0.00044015594266425884
ENSG00000116830	TTF2	851	0.0002955554134349063	0.014283981543690885	0.12371747911233917	0.13581535644454523								-0.0007844795609433358	-0.00264267119034825	0.00119012720846279	29.0	0.0004559606401118501
ENSG00000025156	HSF2	852	0.00029520838032907144	0.0007778895440901388	0.0041307688201291225	0.0024154166668374968											24.0	0.0009480150611966088
ENSG00000065613	SLK	853	0.00029500373106205427	0.008517768900710602	0.16122891858555413	0.1422427208023303								0.0007472018179018777	-0.0003541338669543778	0.0010207046626417669	24.0	0.00029595204639602904
ENSG00000006451	RALA	854	0.00029499099738041065	0.013839481834993457	0.1089038737979827	0.09740704863485077	protein_coding	171.186267323615	1.10134838440354	0.532288495420927	2.0690816988870098	0.0385384207837296	0.258770537728194	0.0012061305255618928	0.0007386552087155311	-0.0008628776870300269	27.0	0.0005203927766379039
ENSG00000120656	TAF12	855	0.00029496132914440287	0.0001521086418414673	-0.04044510876525594	-0.04059515147268797											32.0	0.000299566600377886
ENSG00000163938	GNL3	856	0.00029477097864709416	0.018763601489628044	0.21127650208320048	0.20978946206987875								-0.0012930982031808258	-0.0026650258004798913	-0.0010043683774006598	33.0	0.00023340198249668066
ENSG00000122512	PMS2	857	0.00029470140423600667	0.00021476708089803137	-0.04973842324849931	-0.047862928575335736											31.0	0.00020891700234975115
ENSG00000105723	GSK3A	858	0.00029436286083768043	0.0005593441321481829	-0.08064412258936403	-0.084331766320907											30.0	0.0001831541377801592
ENSG00000030582	GRN	859	0.00029373886148941164	0.05699256919704605	0.5329111678399362	0.5314677755378386								-0.0008997078176015252	-0.005559784006978818	0.0027919362679041104	16.0	0.002327646610422092
ENSG00000204392	LSM2	860	0.0002935995219531938	0.00034561880733475077	-0.0224324656883246	-0.02355187487396167											29.0	0.00029700451932093084
ENSG00000161944	ASGR2	861	0.00029336039008507074	0.0007779810248961392	-0.10513366931847738	-0.11461405903916251											13.0	0.0005042635812924826
ENSG00000136824	SMC2	862	0.0002933337969739955	0.0025308402452516358	0.013316429382988786	4.004801759578604e-05								-0.0005358973928384489	-0.0005920144188358762	9.656575257486024e-05	30.0	0.000617500774546654
ENSG00000082458	DLG3	863	0.0002929448817417197	0.001283461021317244	-0.09621522215915863	-0.10113906759585334											22.0	0.0004759507705772304
ENSG00000167283	ATP5L	864	0.00029209434223471036	0.008041113540360613	0.14129807920584941	0.14431121446709155								-0.0006260889181589551	-0.001966248283705159	-0.00010338790152270084	26.0	0.0004853200751612859
ENSG00000129465	RIPK3	865	0.0002916752327534266	0.0004394717280699523	-0.08879222423368542	-0.09296654382697414											30.0	0.0001859002239595043
ENSG00000097046	CDC7	866	0.00029124095649794103	0.0003655361894974488	-0.06740045866464728	-0.06974829134137094											31.0	0.00024323222509669404
ENSG00000154380	ENAH	867	0.00029109079106026436	0.008787414766909762	0.03249599478085223	0.0030829684731730643								0.0002809214293383257	7.059431451642924e-05	0.0020527392951218805	24.0	0.0005995708787387068
ENSG00000049541	RFC2	868	0.0002908693637964525	0.00039551137672160533	-0.03472338374248477	-0.03263625366818519											32.0	0.00018706713938868093
ENSG00000221829	FANCG	869	0.00029078284502290246	0.0008253315629522401	-0.03396109073275256	-0.042144095664071575											27.0	0.0004534086387211616
ENSG00000117118	SDHB	870	0.0002904061076200448	0.0027792906844396046	0.05533219568616751	0.05136024212590409								-0.0006095093586970905	-0.0009726345707063277	-7.096996334517816e-05	26.0	0.00044750099352752385
ENSG00000129515	SNX6	871	0.0002900307189178333	0.014434940757695863	0.2092101314289495	0.21983214552053618								-0.0005326401303041969	-0.002895272865813089	0.0007023576213993838	28.0	0.00037538312646063495
ENSG00000132522	GPS2	872	0.000289710242873674	0.0008187334331193439	-0.10157164768548865	-0.11045858170457831											29.0	0.00044076968294028867
ENSG00000085224	ATRX	873	0.0002895641399113209	0.0314169029545387	0.3086247082391422	0.2911217233046943								-0.00199325800375933	-0.002231503711796541	0.0010446793996931982	32.0	0.00017491005929440756
ENSG00000163930	BAP1	874	0.00028927005300354887	0.004866017424924565	0.11919332717334015	0.12980403840648685								-0.00022542610428585933	-0.0016785090130443565	0.0007951029684675527	30.0	0.0002753022803907497
ENSG00000174780	SRP72	875	0.00028913543551801693	0.006006464627294397	0.15572850089135706	0.16023073711960323								-0.0005478435127692046	-0.001802307909002404	-0.0007115909019461197	30.0	0.00036207564031461454
ENSG00000111786	SRSF9	876	0.00028875427361853615	0.0006323907236335305	0.01935415240192449	0.024044919458276318											34.0	0.00010697209140495293
ENSG00000115325	DOK1	877	0.00028862935067673363	0.0004327507034114563	-0.02905001539354313	-0.03145102485763815											28.0	8.39096971460631e-05
ENSG00000070950	RAD18	878	0.00028853330848130603	0.0013778665322918503	0.007262026652473888	-0.000710741910096031											30.0	0.0004232887880829003
ENSG00000198919	DZIP3	879	0.00028823287197939264	0.0003742590034604112	-0.05206235718237997	-0.05320012360757631											27.0	0.0005425096760284273
ENSG00000160299	PCNT	880	0.000288132957708921	0.018363231766663043	0.22453642628210066	0.23598301531634805								-0.001413560530360939	-0.0023082759587981718	0.0007168265415827303	30.0	0.00026784090563081815
ENSG00000105639	JAK3	881	0.0002880876357288264	0.0009037766606248773	-0.10926540314810175	-0.11914702855391311											27.0	0.0002826371792684794
ENSG00000125845	BMP2	882	0.00028805298908107313	0.004279524345321081	-0.042077182931693574	-0.05994048719663583	protein_coding	65.2030546789069	1.71766045275637	0.560593152394652	3.06400541180201	0.00218394959349392	0.129018640318634	0.0006870172532714119	0.0010953804258427918	-3.533383532278972e-05	10.0	0.0021440587132184287
ENSG00000122218	COPA	883	0.00028777967509890863	0.09852816213471505	0.742155922140295	0.8159583996934177								0.00038921624548728513	-0.006911315338513748	0.001152574139405759	30.0	0.0004836839973171497
ENSG00000175390	EIF3F	884	0.00028757794894611566	0.001672659021087225	0.07412264843177979	0.06518886042577834											30.0	0.00027275414143317214
ENSG00000099341	PSMD8	885	0.00028750811333507663	0.009329805252965952	0.17024518759832294	0.1607303067763095								4.7228154507170346e-05	-0.002387678286856558	0.0009792445225061408	29.0	0.0003447108794756734
ENSG00000174996	KLC2	886	0.0002872939335451057	0.0006915262121381181	-0.0884320395364165	-0.09212797954280506											27.0	0.0005492203894077757
ENSG00000125970	RALY	887	0.000286701517169616	0.00770385484386074	0.1773227447770491	0.16894734196448397								0.0003511380121683084	-0.002178129191226034	0.0008091700277353963	32.0	0.00042834273087603923
ENSG00000132906	CASP9	888	0.00028663328657338346	0.0006235656956758073	-0.0782782749693147	-0.07776330555275976											28.0	0.00023639120862000256
ENSG00000064933	PMS1	889	0.00028653694343696364	0.0005324274235979734	-0.04673166777061233	-0.04908219182556524											30.0	0.00030245680406641126
ENSG00000277972	CISD3	890	0.00028637798212764526	0.000507097684860641	-0.0906152935236942	-0.09075540726395542											21.0	0.00016258528400992292
ENSG00000073578	SDHA	891	0.0002863233482722259	0.01230209025585374	0.19520147573707455	0.18011936803480133								-0.00036512173257898585	-0.0021434794052935576	0.0015705987295161006	28.0	0.00034446936738148285
ENSG00000102554	KLF5	892	0.0002860330805649926	0.004841481409306876	-0.06359320547523856	-0.09759819224518518								0.0009442538938469648	0.0011041042768242348	0.000199694139264222	32.0	0.0002054499259023219
ENSG00000070018	LRP6	893	0.00028568841143492414	0.0004556430516840764	-0.07995919796607152	-0.08066039895803964											20.0	0.0007712968213017246
ENSG00000126070	AGO3	894	0.00028528351138213884	0.0014420095546813533	0.06401773338728499	0.06193156977214459								-0.00029992810359490433	-6.248335183794447e-05	-0.0006697510262415068	27.0	0.0005474839970213302
ENSG00000178913	TAF7	895	0.00028471287567819115	0.10961290708819292	0.5046433214627131	0.44147642622009786	protein_coding	451.17867404982104	1.25074991651683	0.484893364715928	2.5794329383112404	0.00989626714682352	0.173478926857001	0.005169197822292795	-0.0014198006891824036	4.452689547359397e-05	32.0	0.00010329080727693903
ENSG00000112130	RNF8	896	0.00028452473667069843	0.0002642003401534853	-0.02957678884590063	-0.032286746867451976											30.0	0.00025458158555185584
ENSG00000223501	VPS52	897	0.00028434841464179683	0.0003513319554811651	-0.015228703420082932	-0.01304754583841072	protein_coding	52.141725334294996	-0.613333020331114	0.302276933492976	-2.02904341142976	0.0424538688673823	0.27047765261635504				28.0	0.0005138777412254259
ENSG00000121570	DPPA4	898	0.0002843164513626096	0.0008908669146908989	-0.10752802472570196	-0.11429029478516672											29.0	0.00039178100330265183
ENSG00000071127	WDR1	899	0.0002843105203461857	0.04972337305530803	0.5758061459722931	0.6322619869202146								-0.002219554545972436	-0.004038890781401757	-0.0014151908459179915	26.0	0.0007288200058415897
ENSG00000102974	CTCF	900	0.00028415300980564115	0.0005416485313296505	-0.014201722293711609	-0.018237160359711027											28.0	0.0006174136841305975
ENSG00000122126	OCRL	901	0.0002838124063886745	0.0002128913275560035	-0.06285968082825047	-0.0666470057094882											26.0	0.0004691765640870787
ENSG00000157227	MMP14	902	0.0002837359132779768	0.8944405218586364	2.047111941563885	2.1670146220787636								-0.007144521799849494	-0.013185858383361868	-0.007934891690083698	14.0	0.0011427520934531735
ENSG00000099622	CIRBP	903	0.00028348390801347367	0.03295087403951371	0.2677572825421737	0.2842757429107787	protein_coding	231.900467492347	-0.840165103809567	0.350763169027495	-2.39524892576082	0.0166090850305217	0.201873304309684	-0.0017005517022120227	-0.004011064810076003	0.0010421063277504476	30.0	0.0003230271639031501
ENSG00000165392	WRN	904	0.0002834445999864245	0.0011244399718870572	0.030804446927273552	0.03513333822942319											30.0	0.00024446418082839
ENSG00000138180	CEP55	905	0.0002833822546895788	0.027145895010925333	0.1552333685813716	0.11191077965208926								-0.0012400369110746054	-0.003227343540699324	0.003029200172582999	30.0	0.00020818369811616115
ENSG00000119048	UBE2B	906	0.0002832102158305424	0.005310346734277536	-0.025165488919628113	-0.03873546711376406	protein_coding	59.8461938259492	1.8984319186662502	0.550583538558811	3.4480361029963302	0.000564678552960798	0.109461496291325	0.0007912835552032727	0.001217807737473817	-0.0004924732074758602	29.0	0.0002087662535298423
ENSG00000170860	LSM3	907	0.0002828898458585832	0.0004699414030851626	-0.0229744265629547	-0.024526314277083315											27.0	0.00033781804465825483
ENSG00000277258	PCGF2	908	0.00028237842285275055	0.0008064783971902446	-0.10453858988273118	-0.11183614662188682											29.0	0.00028991747513221764
ENSG00000066136	NFYC	909	0.0002822892111901428	0.4293386948500406	1.6300209990280614	1.7411276488097216								-0.006194755038290353	-0.014462918375018891	-0.00011869114550937338	29.0	0.00025994034235279624
ENSG00000102189	EEA1	910	0.0002817279851414384	0.027007663577992228	0.27858229573724397	0.2841186476551911								-0.0017063820856060164	-0.002869129261454191	0.002187423894679374	24.0	0.0005184022544677356
ENSG00000104517	UBR5	911	0.0002817184761738955	0.043627564399644124	0.6305056946864233	0.6621479626821039								-0.00047840457937429765	-0.0027387162906325102	-0.0009294072735066061	31.0	0.0002265781947364575
ENSG00000140564	FURIN	912	0.0002815714877817712	0.00145505660703899	0.02510175031181823	0.0182283992338071								-4.171946862294704e-05	0.00016098893241197872	-0.0002963138916925403	16.0	0.0008084049363678838
ENSG00000115145	STAM2	913	0.000281151330030751	0.0023139941311737526	0.053617626983677225	0.05177952350415034											28.0	0.00028049164880170855
ENSG00000117528	ABCD3	914	0.0002810956183533889	0.0021158345224551495	0.008848868104031049	0.005394261375025117											23.0	0.000567572986274278
ENSG00000153914	SREK1	915	0.00028102733975951495	0.05289123366259857	0.5422286556692925	0.5805390250609119								-0.0018588360003249649	-0.005130208994483417	0.0022165747646931623	33.0	0.00010110566434935927
ENSG00000133026	MYH10	916	0.00028086044514936536	0.0007501706302418245	-0.09720388675719199	-0.10045030041361479											28.0	0.00036681719865953156
ENSG00000272886	DCP1A	917	0.00028080712529433296	0.0015508758873598422	0.008898911491345987	0.0013022076197749238	protein_coding	75.38471117525751	1.0233318312077901	0.41483360592840596	2.46684891624813	0.0136307856718032	0.18820723314917	0.0005134951506236541	0.00029459456396672257	-0.0005766294767752379	27.0	0.0002487785102523901
ENSG00000092067	CEBPE	918	0.0002807616245087053	0.0005876612247292294	-0.09767645591980219	-0.1029019947986257											28.0	0.0003271853371876541
ENSG00000090989	EXOC1	919	0.00028067928359279767	0.0033178712431166223	0.0728286561347583	0.06459290968885752											25.0	0.00045572448090941983
ENSG00000119396	RAB14	920	0.00028039044209896295	0.006688270783165193	0.11879144934956858	0.11421742405481777								-0.0011168423489935457	-0.0006971879729761155	-0.0010163984864927137	26.0	0.0003674578014239673
ENSG00000111087	GLI1	921	0.00028030305577477085	0.0007522150373196124	-0.10297915265873915	-0.10938938241112668											27.0	0.00047692539671142863
ENSG00000127838	PNKD	922	0.0002802520975002935	0.000477322709967423	-0.02131164489413997	-0.026807468992274687											23.0	0.00024520919239273117
ENSG00000143322	ABL2	923	0.0002802412387991081	0.3531702836458071	0.4206586625816944	0.14419724254258484	protein_coding	406.995582745	1.8360066821093899	0.610106384772094	3.0093221902524903	0.0026183128967064897	0.132187145467612	0.00866563354444428	0.0048266316092949796	-0.00205129929161618	28.0	9.885630346749236e-05
ENSG00000158517	NCF1	924	0.0002796692782815069	0.17918005409727192	0.36587676001476277	0.19673889538435516								-0.0009946743280190462	-0.004309112806224234	-0.004294073853217794	22.0	0.0006204864959356251
ENSG00000140463	BBS4	925	0.00027961486811972343	0.0002562840619917401	-0.07172693296942478	-0.07116935515056996											22.0	0.000817392680264983
ENSG00000013810	TACC3	926	0.0002794700679297354	0.009528993550519222	0.08093245898141395	0.0477871793314739								-0.0008024137689163187	-0.0017181932322754938	0.000789999505036937	25.0	0.0005493268350540412
ENSG00000165029	ABCA1	927	0.0002793871765592437	0.1351478099941537	0.49995091795321844	0.37760042822025697								-0.0011598825254798288	-0.004844911081497685	-0.0070366822831890675	22.0	0.0005863480054237821
ENSG00000204237	OXLD1	928	0.0002793509620526067	0.0003134631243179952	-0.07255411852558548	-0.07463919275988287											14.0	0.0005047451440729509
ENSG00000135336	ORC3	929	0.0002792466569745676	0.0010451405005893668	-0.011371482810421454	-0.01582289390696219											30.0	0.00032073593762449866
ENSG00000204231	RXRB	930	0.00027898245504671173	0.00017539936342134114	-0.03766279040829328	-0.03628070571448458											28.0	0.0004699111130708814
ENSG00000159140	SON	931	0.00027855827964238264	0.07024326103595602	0.8076166289805112	0.8243924689289062								-0.0012515743773119695	-0.0036397480622213712	-0.0019288967128492688	33.0	5.1372068558699654e-05
ENSG00000112964	GHR	932	0.0002783565184415084	0.0009196165495227711	-0.10430661734876577	-0.11305936721744639											26.0	0.00023106244037826262
ENSG00000151725	CENPU	933	0.00027808706390385204	0.000605415790994494	-0.03760620671311653	-0.04258313839114648											23.0	0.00026608942542925444
ENSG00000147677	EIF3H	934	0.00027772236724334516	0.186878153898488	0.8256991701329377	0.7333982690219005								-0.002547093251282635	-0.009603129054345502	0.00396598385557744	30.0	0.00016541775943739435
ENSG00000177169	ULK1	935	0.00027768832736952656	0.0005338273534726698	-0.07413968889859351	-0.07639919957853256											22.0	0.0008181963524746553
ENSG00000131437	KIF3A	936	0.00027758293809431264	0.000831993621566493	-0.10266777646906504	-0.1076982659336233											26.0	0.0005097548780012805
ENSG00000168310	IRF2	937	0.0002774711905687767	0.00040859877950969045	-0.03493281878990893	-0.036280063525924375											27.0	0.00030228953515748275
ENSG00000139679	LPAR6	938	0.00027739467383764517	0.09236350985057915	0.30996577302963935	0.23219760186413546	protein_coding	219.47292166700402	-1.41109252559232	0.538351983580236	-2.62113369808364	0.008763788515300429	0.16469202570925598	-0.0024397064303262428	-0.005249634772571349	0.004959549836382555	15.0	0.0009079968518990089
ENSG00000141026	MED9	939	0.000277200274573255	0.0003751942429627182	-0.047120228732147294	-0.04672634665913223											35.0	5.1054329928205554e-05
ENSG00000179841	AKAP5	940	0.00027715295788174025	0.0006612106368105284	-0.09732144653443658	-0.10127630384166379											13.0	0.001045791659340334
ENSG00000105447	GRWD1	941	0.00027654426580639484	0.0012447479722535663	-0.01140492895608649	-0.021668861441981914								0.0004842351565849958	0.00020226674676892086	-0.0005841173121354392	30.0	0.0003429897098062082
ENSG00000142945	KIF2C	942	0.00027636732043851336	0.0340016041156821	0.22092165263359523	0.23092685445765676								-0.0012007065983529938	-0.004195235090302832	0.0007270277206356603	29.0	0.0002789160386920778
ENSG00000113889	KNG1	943	0.00027623595900282176	0.0009040480001758583	-0.1096593210995061	-0.11874406389312692											9.0	0.0013078007344155052
ENSG00000068796	KIF2A	944	0.00027616300427004943	0.0010339459943612141	0.05298314116123273	0.049840695246091055								-3.875468254882278e-05	-0.00045805843699956887	-0.0002087977111341707	27.0	0.00039549027582435806
ENSG00000096433	ITPR3	945	0.00027610247653029734	0.0004466403941309447	-0.07729053328531733	-0.07292890794212292											22.0	0.0007214687107019392
ENSG00000177731	FLII	946	0.0002759371598622164	0.007676779312862093	0.1066547365243072	0.10959274404875								-0.00047203957476306223	-0.0021336419218547366	0.0005998769962419589	30.0	0.0002004643084325762
ENSG00000254093	PINX1	947	0.00027580595300800043	0.0007439439014700572	-0.0796485199061265	-0.08486659116173484											29.0	0.00014967673097215656
ENSG00000135249	RINT1	948	0.00027577213923060163	0.000342074477286594	-0.07481880563186243	-0.07551106250734288											26.0	0.000646055715408166
ENSG00000133216	EPHB2	949	0.0002748570472397001	0.0007525689894291372	-0.10432689739356825	-0.11193044958691359											22.0	0.0004090947052052268
ENSG00000083312	TNPO1	950	0.00027462702411489037	0.22710564336972144	0.8784056667851284	0.9446025307001802								-0.005049210221141262	-0.010160552510538932	-0.002310199976277784	27.0	0.0004249859122444319
ENSG00000134138	MEIS2	951	0.00027452643397021294	0.0007228982544351712	-0.057612715870581005	-0.0624242254563957											17.0	0.0013001595653302142
ENSG00000136504	KAT7	952	0.00027444784544072387	0.0017898078575596258	0.0954572093495497	0.08826214066682507								-0.00034290050989804527	-0.0007358726183206275	0.00046055188710355686	28.0	0.00028212121665477326
ENSG00000128594	LRRC4	953	0.0002744263903984343	0.00030651864403296095	-0.0747528428422088	-0.07558883180806616											2.0	8.465801969653487e-08
ENSG00000184557	SOCS3	954	0.0002741517866214816	0.021036546775013133	0.051778669611578065	0.05004106350526855								0.0009224143996668806	0.0008322366281534579	-0.0037547416406855092	27.0	0.00018665482537650344
ENSG00000123810	B9D2	955	0.00027411854493814583	0.0006532521141520996	-0.0983538355221497	-0.10725576833625469											27.0	0.0002448736003376858
ENSG00000099250	NRP1	956	0.00027405217160960164	0.062293384524439686	0.3572046711488903	0.3216529589221309								-0.002073162322167087	-0.0005957340800198027	-0.005155114955789814	14.0	0.0008491012673982235
ENSG00000156127	BATF	957	0.0002738498954173782	0.0002849597797211357	-0.07437992551621742	-0.07285770984770051											26.0	0.0004960910729936751
ENSG00000149636	DSN1	958	0.00027368432541908415	0.002769618183647218	-0.001315400355693677	-0.008142618303259259								-0.00032335640944391287	-0.0009380844645332248	0.0007647007587450452	28.0	0.00022249480715383653
ENSG00000188986	NELFB	959	0.00027361603325045476	0.0029721401248387225	0.04444187833933224	0.06027105598646981								-0.0006781771550800164	-0.0010099148778901638	5.325254802617682e-05	28.0	0.00032797732439938455
ENSG00000135605	TEC	960	0.0002735810615426242	0.000904554035163702	-0.042003736288264426	-0.03944237389160644											24.0	0.00024777220535341304
ENSG00000184110	EIF3C	961	0.000273427088146368	0.2813593645669144	1.0415338675614887	1.1425772568123076								-0.003712729939799358	-0.012468084190922062	0.0024051236904060413	29.0	0.00015679110604562707
ENSG00000104356	POP1	962	0.00027335820543755826	0.0013009661134685225	0.024623859369113387	0.025044644157405913											28.0	0.000324066590713867
ENSG00000205302	SNX2	963	0.000273299910371003	0.01188523255366526	0.15884274872044743	0.15487678206141337								-4.14732413780335e-05	-0.0022695245808859303	0.0010359497510803914	23.0	0.0006535683648033725
ENSG00000179562	GCC1	964	0.0002728663329921033	0.003172756727721633	-0.04476087573154549	-0.07078935541914899								0.000871072082066219	0.0006513506289400948	-4.330010238656226e-05	27.0	0.00035062006931317526
ENSG00000173914	RBM4B	965	0.0002727023284149795	0.00020120900266404926	-0.05947568728402692	-0.05992636322730294											25.0	0.0003039880829061874
