Gene-type	Gene-name	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
processed_pseudogene	RPL21P75	ENSG00000213860	43.6193464293003	1.01807365118162	0.363009957056258	2.80453368121756	0.00503894226414848	0.259388286506629
protein_coding	COPS2	ENSG00000166200	106.736211069107	0.725467248578566	0.258835888699136	2.80280780313981	0.0050659849321251	0.259388286506629
protein_coding	LIPA	ENSG00000107798	264.876507066588	-1.23843622518822	0.442076910063649	-2.80140445473597	0.00508807054085492	0.259388286506629
protein_coding	COL9A2	ENSG00000049089	442.499427115306	-1.03733557378936	0.371362383200933	-2.79332431262454	0.00521693590959975	0.262861127554389
protein_coding	PLXDC2	ENSG00000120594	374.125370017219	-1.45353180333805	0.520823693614675	-2.79083271586608	0.00525726359608891	0.262861127554389
protein_coding	GHDC	ENSG00000167925	43.8730702407051	-1.33723010323895	0.479348800933252	-2.78968070982023	0.00527600439393056	0.262861127554389
protein_coding	PSD3	ENSG00000156011	582.516842341747	1.13884780711339	0.408476927823083	2.7880345976521	0.00530288802069935	0.262861127554389
protein_coding	BCL9L	ENSG00000186174	32.0740416933725	1.47373826647331	0.528645929503381	2.78776054864881	0.00530737567062942	0.262861127554389
protein_coding	MAP4	ENSG00000047849	124.341333922108	0.840685069225319	0.301601539338023	2.78740311163702	0.00531323398322622	0.262861127554389
protein_coding	WIZ	ENSG00000011451	55.5596848639334	0.645302794276298	0.231812316094383	2.78372954961358	0.0053737821749812	0.264553403839883
protein_coding	DEF6	ENSG00000023892	121.318571369216	-1.28615326552132	0.463016883204775	-2.77776753326833	0.00547337612392263	0.266876635970026
lincRNA	AC026150.8	ENSG00000260693	19.6181776189557	-1.58216890771646	0.571050275262387	-2.77062979610593	0.00559479967159243	0.266876635970026
protein_coding	SEC16A	ENSG00000148396	186.721714658165	0.772866962308115	0.278961357234898	2.77051621044891	0.00559675142569373	0.266876635970026
protein_coding	TNFRSF1B	ENSG00000028137	280.141646479305	1.33781803681052	0.482902574339126	2.77036840949002	0.0055992920246258	0.266876635970026
snoRNA	SNORA28	ENSG00000272533	20.9618496380936	1.56736767049486	0.565820577828917	2.77007894712654	0.00560427070235727	0.266876635970026
protein_coding	PRKAR2B	ENSG00000005249	44.0706321810808	-1.65042834286632	0.595805927745948	-2.77007707712849	0.00560430287882024	0.266876635970026
ENSG00000200521	Y_RNA	ENSG00000200521	86.6809176809032	1.62186243360614	0.5860279995604	2.76755109793859	0.00564791908394607	0.266876635970026
protein_coding	GOLGA8N	ENSG00000232653	175.283777569242	-1.6421533879207	0.593521952191694	-2.7667946937038	0.00566103939935781	0.266876635970026
protein_coding	IL23A	ENSG00000110944	246.196279776639	1.71063451135521	0.61858375158947	2.76540485740158	0.00568521868858136	0.266876635970026
protein_coding	ETV3	ENSG00000117036	218.806037215484	1.56354192122554	0.565410953914867	2.76531947320738	0.00568670716893215	0.266876635970026
snoRNA	SNORA2B	ENSG00000207313	14.9496824411445	1.63303623672395	0.591706848492569	2.75987381400818	0.00578236913851324	0.268505990406292
snoRNA	SNORA74A	ENSG00000200959	271.636795353915	1.57584602265262	0.571305071499964	2.75832668265175	0.00580981046036366	0.268505990406292
protein_coding	ZDHHC2	ENSG00000104219	118.157268061711	-1.07224520333002	0.388885977845504	-2.75722259072042	0.00582946536690646	0.268505990406292
protein_coding	MGRN1	ENSG00000102858	47.3247624159444	0.874843477717241	0.317312654160196	2.7570393624314	0.00583273296733606	0.268505990406292
protein_coding	CAMSAP2	ENSG00000118200	117.755228225315	0.692569948296538	0.251314724408857	2.75578738940029	0.00585510424165867	0.268505990406292
protein_coding	B3GNT2	ENSG00000170340	127.5341954406	-1.19707147392966	0.434717745454361	-2.75367519832552	0.00589302196864123	0.269016452868472
protein_coding	TPST1	ENSG00000169902	75.2089747923238	-0.9746582801104	0.354230424460993	-2.7514809931797	0.00593264624697511	0.269523391310575
protein_coding	CKB	ENSG00000166165	44.0139391506646	1.68526451118557	0.612802311444996	2.75009489962872	0.005957800743896	0.269523391310575
ENSG00000207062	SNORA15	ENSG00000207062	21.0301552874914	1.64299502785828	0.598287852719902	2.74616143448173	0.00602970854033091	0.270955431716952
protein_coding	ZDHHC23	ENSG00000184307	23.5975074754305	-1.31726604029376	0.479805542968695	-2.7454164704798	0.00604341498601984	0.270955431716952
protein_coding	ATAD3B	ENSG00000160072	60.5313086600068	0.906669129833818	0.330683359487954	2.74180452030531	0.00611026931381684	0.272735265416278
protein_coding	APBB1IP	ENSG00000077420	113.480094577532	-1.49942123777728	0.547703185265479	-2.7376529443598	0.0061879339362051	0.274731062173058
protein_coding	PRRC2B	ENSG00000130723	173.706152592922	0.759717513816727	0.277623976965848	2.73649820206338	0.00620969342958121	0.274731062173058
protein_coding	LGALS3	ENSG00000131981	73.7537964495551	1.40201828793739	0.513631260800411	2.72962024498387	0.00634073203669655	0.279292382698771
protein_coding	VCAN	ENSG00000038427	738.066850835995	-1.63682823943712	0.599969929856722	-2.72818379385782	0.00636841139480419	0.279292382698771
protein_coding	BOD1	ENSG00000145919	21.5435366063953	0.94222469697948	0.345742572632432	2.72522035630591	0.00642585847085468	0.27959375952115
processed_pseudogene	RPL5P1	ENSG00000241061	201.74477030147	-1.12819317240082	0.414279894040528	-2.72326315766233	0.00646405453828304	0.27959375952115
protein_coding	NUP153	ENSG00000124789	66.1574643206145	0.925216570914693	0.339984559205163	2.72134879618569	0.00650161207703488	0.27959375952115
protein_coding	PROS1	ENSG00000184500	38.8856582835425	-1.10339318057443	0.405481486131484	-2.72119250400655	0.00650468699701136	0.27959375952115
protein_coding	CTDNEP1	ENSG00000175826	13.9400543280587	1.2105065086914	0.444925456103426	2.72069510091149	0.00651448170147854	0.27959375952115
transcribed_unprocessed_pseudogene	FKBP9P1	ENSG00000176826	23.2371647782429	-1.35650643593546	0.499616294455329	-2.71509646700834	0.0066256467636945	0.28315476786291
protein_coding	TMTC1	ENSG00000133687	113.077545200707	-0.961150339301914	0.354363788065596	-2.7123266306319	0.00668127211322974	0.28326275516401
protein_coding	UNC119	ENSG00000109103	155.104213780979	0.97808972195927	0.360630958096414	2.71216239205337	0.00668458358795881	0.28326275516401
protein_coding	CALCOCO2	ENSG00000136436	218.140530576656	-1.05642027283505	0.389955051256203	-2.70908216070518	0.00674696295599582	0.284427372290195
protein_coding	GART	ENSG00000159131	111.101399432782	1.22160219676632	0.451333064335487	2.70665345240088	0.0067965163625302	0.284427372290195
protein_coding	TNFRSF11A	ENSG00000141655	21.5039592197406	-1.57043855094071	0.580219495589379	-2.7066283757761	0.00679702970722361	0.284427372290195
protein_coding	PICALM	ENSG00000073921	229.450578892141	0.750431870606178	0.277597232141191	2.70331179031531	0.00686523151179052	0.285254518970138
protein_coding	ABHD6	ENSG00000163686	23.3415762655745	1.45436294948298	0.538073669729587	2.70290674177364	0.0068736028667503	0.285254518970138
protein_coding	DDX6	ENSG00000110367	305.923255414006	0.870941309724562	0.322458092437558	2.70094418515241	0.00691429408715218	0.285762368383825
lincRNA	RP11-403I13.7	ENSG00000263590	24.4638297860589	-1.33102799919458	0.493472317754788	-2.69726983926986	0.00699105942866862	0.286867300813418
processed_pseudogene	RHOQP2	ENSG00000232742	17.181283806806	1.3794087180244	0.511473310796864	2.69693195892335	0.0069981567957072	0.286867300813418
protein_coding	VWA5A	ENSG00000110002	13.6576135320826	-1.54941446028794	0.57528401869852	-2.693303498667	0.00707478352504538	0.288529039893124
protein_coding	POU2F2	ENSG00000028277	104.939570203825	1.61803568409412	0.60098687809198	2.69229785720293	0.00709615382391733	0.288529039893124
protein_coding	NXN	ENSG00000167693	14.264105023099	-1.28210006989914	0.476660798752724	-2.68975353805894	0.00715048069916134	0.28956563573257
protein_coding	FKBP5	ENSG00000096060	92.2084862618133	1.471407643813	0.547579840611238	2.68711069087301	0.00720730641331432	0.290694692003678
protein_coding	TATDN2	ENSG00000157014	30.1069900285106	0.977954250416954	0.364809554766503	2.68072542958173	0.00734627651289537	0.29462252672781
protein_coding	SSH1	ENSG00000084112	118.9019427642	1.33912905284449	0.499788699047246	2.67939042118658	0.00737563397396273	0.29462252672781
protein_coding	DDX60L	ENSG00000181381	499.659941528077	-1.30059848915899	0.485548583145411	-2.6786165881355	0.00739269906755034	0.29462252672781
ENSG00000206785	SNORA15	ENSG00000206785	21.0661375557178	1.59740705981707	0.597493907455273	2.67351188001302	0.0075061617505467	0.296824498261123
protein_coding	IGFBP4	ENSG00000141753	51.6895768929962	1.49746886377113	0.560378374471512	2.67224598947699	0.00753453932758013	0.296824498261123
processed_pseudogene	GPX1P1	ENSG00000197582	408.813676301252	-1.26897282800403	0.474887705814792	-2.67215346378947	0.00753661725147729	0.296824498261123
protein_coding	FEM1A	ENSG00000141965	27.7231906191941	1.28881000008749	0.482612966537629	2.67048357472385	0.00757420771994473	0.2971397192633
protein_coding	ADCY6	ENSG00000174233	18.5710232083026	-1.52067049439185	0.570248122783263	-2.66668215753131	0.0076604080751179	0.298689988968426
snoRNA	SNORA66	ENSG00000207523	262.453519834285	1.58456872482489	0.5943348867923	2.66612100355913	0.00767320692560528	0.298689988968426
protein_coding	MEPCE	ENSG00000146834	75.4373607506249	0.754146434806931	0.283168975474717	2.66323820800865	0.00773926061180383	0.298853850516105
processed_pseudogene	RP5-890O15.3	ENSG00000215450	17.5616795178665	1.12936475501373	0.424133397207313	2.66275837378047	0.00775030441466328	0.298853850516105
protein_coding	AHDC1	ENSG00000126705	15.3036431637824	1.43871978859282	0.54078547370934	2.66042609969604	0.00780418512210638	0.298853850516105
protein_coding	RBM14	ENSG00000239306	56.5497319764141	0.876850055164644	0.329647581014518	2.65996204936819	0.00781494565906103	0.298853850516105
protein_coding	LARP1	ENSG00000155506	201.15953712343	1.03474794390264	0.389079462332295	2.65947716104045	0.00782620359312314	0.298853850516105
protein_coding	SLC40A1	ENSG00000138449	21.2341878757929	-1.55833356133182	0.586954982506373	-2.65494562236704	0.00793211939608104	0.300959986548333
protein_coding	TRIM21	ENSG00000132109	190.800412136797	-1.13869862128755	0.429072044207484	-2.65386346339758	0.00795760186122481	0.300959986548333
protein_coding	MRPL52	ENSG00000172590	54.4183720821286	1.10103642274478	0.415322231404804	2.65104138302588	0.008024400876155	0.300959986548333
protein_coding	GBGT1	ENSG00000148288	15.6496768819916	-1.49472257671346	0.563887612081768	-2.6507455469632	0.00803143234797435	0.300959986548333
snoRNA	SNORA38	ENSG00000200816	27.3824856133163	1.48735624326709	0.561246708872268	2.65009347895453	0.00804695027318618	0.300959986548333
protein_coding	PNO1	ENSG00000115946	26.3220152160455	1.09417200848799	0.413076684587352	2.6488350694037	0.0080769738364609	0.300959986548333
protein_coding	NRP2	ENSG00000118257	175.046754652851	1.6272267076826	0.614455146586333	2.64824327165753	0.0080911277873195	0.300959986548333
protein_coding	GPX1	ENSG00000233276	1211.374997576	-1.19502111292945	0.451834731920788	-2.64481906437185	0.00817346088975277	0.302151491858301
protein_coding	ARF6	ENSG00000165527	127.219850397534	0.911126677950931	0.344548112344082	2.64441059262295	0.00818333224987134	0.302151491858301
protein_coding	CLEC16A	ENSG00000038532	52.0138198731981	0.756118410638626	0.286149282817783	2.64239142308148	0.00823228555112884	0.302845581648304
protein_coding	ASXL1	ENSG00000171456	85.5217685519913	0.664737416682287	0.251726670071921	2.64071111929604	0.00827322289387844	0.303240793880369
protein_coding	RASSF3	ENSG00000153179	39.1487036838905	0.844716732335669	0.320344224352387	2.63690326879894	0.0083666686090565	0.303265106639687
protein_coding	HMCN1	ENSG00000143341	20.9692335597604	-1.37165396914715	0.520644971210859	-2.63452841186021	0.00842542521144162	0.303265106639687
protein_coding	PABPC1	ENSG00000070756	1547.27021445357	0.832372143234877	0.316045085074314	2.6337132977061	0.00844567694996298	0.303265106639687
protein_coding	MSR1	ENSG00000038945	329.384490628296	-1.44872551761196	0.550594618801403	-2.63120173743382	0.00850835136911702	0.303265106639687
protein_coding	RBM28	ENSG00000106344	105.057252648584	0.685092117079658	0.260375598149224	2.63116867306062	0.00850917923610488	0.303265106639687
protein_coding	SIAE	ENSG00000110013	47.6281049504848	-1.29105345253108	0.490857369873575	-2.63020081141616	0.00853344452575413	0.303265106639687
protein_coding	TMBIM1	ENSG00000135926	60.6973284625038	-0.72614583885758	0.27610929840396	-2.62992171236188	0.0085404533103039	0.303265106639687
protein_coding	SERPINI1	ENSG00000163536	24.4393122866592	-1.40100583292701	0.532753161709265	-2.62974663244059	0.00854485257463979	0.303265106639687
protein_coding	MANF	ENSG00000145050	139.3161499933	-1.00797686782388	0.383302752784349	-2.62971465897867	0.00854565619625922	0.303265106639687
protein_coding	CNR1	ENSG00000118432	27.8980566463869	-1.40031748389984	0.533220139903087	-2.62615265086263	0.00863560798666642	0.30537820778201
protein_coding	REEP3	ENSG00000165476	119.5448228072	-1.33326726237938	0.508788746854677	-2.62047317402678	0.00878078381766397	0.308827420428208
protein_coding	SEC24A	ENSG00000113615	71.9561260417805	0.656320276380746	0.250510116561174	2.61993521615113	0.00879464724110997	0.308827420428208
protein_coding	ANO6	ENSG00000177119	458.461652871891	-0.835680713822685	0.319385714234484	-2.61652502468896	0.00888298527225994	0.310842582192706
protein_coding	FGD4	ENSG00000139132	81.4342082707991	-1.50724798130534	0.577105500399338	-2.61173733444296	0.0090083436525839	0.314134705912848
protein_coding	CD1D	ENSG00000158473	56.7982730563018	-1.57971556000109	0.605512560648121	-2.60888982766965	0.00908364825016395	0.315664634520403
protein_coding	SHOX2	ENSG00000168779	339.697365394394	-1.0756017132471	0.413901708749832	-2.59868874785731	0.00935805822251043	0.324079236995421
protein_coding	NRDE2	ENSG00000119720	47.5530198740411	0.670489934336742	0.258599967172724	2.59276883004748	0.00952067410932543	0.327787946891037
protein_coding	PPP2R5A	ENSG00000066027	119.644415449425	-0.867364904501648	0.334727256497648	-2.59125866706269	0.0095625585500695	0.327787946891037
protein_coding	TSPAN15	ENSG00000099282	15.8449178224051	1.35912381046349	0.525174338715856	2.58794786848646	0.00965495914453002	0.327787946891037
protein_coding	CAT	ENSG00000121691	233.930321141901	-1.52646654548123	0.590563464617939	-2.58476292038954	0.00974459767100836	0.327787946891037
transcribed_processed_pseudogene	CTB-52I2.4	ENSG00000273654	13.4936008652246	1.09573531308902	0.424007352177379	2.5842365880265	0.00975948219634489	0.327787946891037
protein_coding	PLAGL2	ENSG00000126003	35.794315634534	1.06968595919658	0.413977895337255	2.58392047315749	0.00976843156870026	0.327787946891037
protein_coding	FAM231D	ENSG00000272058	21.3739099054212	-1.30219990668527	0.503971351253361	-2.58387684825087	0.00976966718607443	0.327787946891037
protein_coding	HECW2	ENSG00000138411	16.5444154119682	1.58798246248818	0.614804439245778	2.58290663033642	0.00979718333678686	0.327787946891037
protein_coding	SLC35E3	ENSG00000175782	13.7562394596938	1.13455421128361	0.439294149055956	2.58267544359918	0.00980375015654306	0.327787946891037
protein_coding	GOLGA8H	ENSG00000261794	16.4548296284053	-1.55486946734846	0.602188399464658	-2.58203158468468	0.00982205953723286	0.327787946891037
protein_coding	METTL7B	ENSG00000170439	23.0430102759624	-1.59000496281486	0.61619876286889	-2.58034429574661	0.0098701855130389	0.327787946891037
ENSG00000200237	SNORA70	ENSG00000200237	68.7412553423189	1.54776249170083	0.600333570584726	2.57817081625688	0.00993248851459733	0.327787946891037
protein_coding	RAD23B	ENSG00000119318	129.07298231669	0.75143400018994	0.291475985755011	2.57803056482851	0.00993652084226994	0.327787946891037
protein_coding	GPNMB	ENSG00000136235	247.146284067631	-1.03662313917852	0.402111301673139	-2.57795076851918	0.00993881569337761	0.327787946891037
ENSG00000270722	U1	ENSG00000270722	758.12741472941	1.3544255097644	0.52560202556563	2.57690313941774	0.00996898813399157	0.327787946891037
protein_coding	MOB3A	ENSG00000172081	79.6185222927362	1.22222704032291	0.474493804415598	2.57585458218625	0.00999926897859974	0.327787946891037
protein_coding	SLC9A1	ENSG00000090020	22.3148347486067	1.13222335888004	0.439674793284269	2.57513820708845	0.0100200039525588	0.327787946891037
processed_pseudogene	RP11-572P18.1	ENSG00000220842	233.123385522453	0.842162652587427	0.327595882323648	2.57073637987737	0.0101482544080247	0.329764475559756
protein_coding	RAD23A	ENSG00000179262	80.4901793031303	0.786533138990425	0.306154433899985	2.56907316014039	0.0101970926978722	0.329764475559756
protein_coding	USP9X	ENSG00000124486	315.554538055789	0.759146568813599	0.295535515073764	2.56871519696752	0.0102076311443472	0.329764475559756
snoRNA	SNORA13	ENSG00000238363	22.326834317094	1.54578235974335	0.601923502853352	2.56807111271739	0.0102266174238315	0.329764475559756
protein_coding	SRC	ENSG00000197122	138.303465924544	1.586294743556	0.61784544597125	2.56746206336821	0.0102445998580747	0.329764475559756
protein_coding	PRSS12	ENSG00000164099	37.8926089642892	-1.27424556148385	0.496973299953223	-2.56401211413931	0.0103469933141905	0.330546160561867
protein_coding	TRHDE	ENSG00000072657	41.9627200233096	-1.12513213929666	0.439346049349827	-2.56092467648612	0.0104393987223767	0.330546160561867
protein_coding	CDON	ENSG00000064309	21.8086298075638	1.38457949556799	0.540920748691676	2.55967163196617	0.0104771106782639	0.330546160561867
transcribed_unprocessed_pseudogene	GOLGA8IP	ENSG00000277561	19.3638608203635	-1.5465943942696	0.604369409188129	-2.55902163603415	0.0104967208275516	0.330546160561867
protein_coding	IGBP1	ENSG00000089289	135.677315617668	-0.986993152452635	0.385827312615759	-2.55812152271234	0.010523930846243	0.330546160561867
processed_pseudogene	HNRNPA3P3	ENSG00000214653	16.5955221484114	1.20702578966728	0.472162695546711	2.55637686130558	0.0105768498976722	0.330546160561867
protein_coding	RBFOX2	ENSG00000100320	39.7209572795928	0.80808094707462	0.316148536344882	2.55601672687516	0.0105878029156398	0.330546160561867
protein_coding	NPTX1	ENSG00000171246	38.6334803437198	-1.49604197961681	0.585321402162649	-2.5559324741744	0.010590366807072	0.330546160561867
protein_coding	MAP3K14	ENSG00000006062	17.9868386117193	1.18723020182629	0.464731232395783	2.55465980994192	0.0106291624380512	0.330546160561867
protein_coding	ARHGEF11	ENSG00000132694	120.482242385218	0.788468074080268	0.308712699926476	2.55405130488008	0.0106477566027702	0.330546160561867
processed_transcript	AC004538.3	ENSG00000230333	19.7858892870732	-1.52651739612464	0.59819108436471	-2.55188924747321	0.0107140570509488	0.330546160561867
protein_coding	TNPO2	ENSG00000105576	64.8781166929365	0.921176414971981	0.361014642516362	2.55163172482743	0.0107219785109645	0.330546160561867
snoRNA	SNORA7B	ENSG00000207088	1898.73943541863	1.45402739962537	0.570021336718763	2.55082977769789	0.0107466799698062	0.330546160561867
protein_coding	JMJD1C	ENSG00000171988	961.208856684519	-1.31972838686913	0.517446029705959	-2.55046577054435	0.0107579087502404	0.330546160561867
protein_coding	ADPRH	ENSG00000144843	22.8169733157456	1.39553112504793	0.547421465480721	2.54928097096528	0.0107945293447399	0.330546160561867
protein_coding	NOM1	ENSG00000146909	31.0672955017629	1.00088652431378	0.39264820025195	2.54906688397284	0.0108011583001766	0.330546160561867
protein_coding	CSK	ENSG00000103653	181.374277715952	1.01884581357011	0.399831476611088	2.5481881071638	0.0108284065343876	0.330546160561867
processed_transcript	RP11-527N22.1	ENSG00000253123	17.2683934074559	1.45436115032521	0.571193302468006	2.54618032816775	0.0108908911429139	0.330949628458188
protein_coding	GRAMD1A	ENSG00000089351	40.2531800088406	1.31690498069579	0.517368979625048	2.545388364123	0.0109156260580758	0.330949628458188
protein_coding	TMEM86A	ENSG00000151117	37.8241061059964	-1.25312495116523	0.492465561131336	-2.54459407940412	0.0109404835853946	0.330949628458188
protein_coding	TWISTNB	ENSG00000105849	116.446161303606	1.28208002969227	0.505740536491255	2.53505490896011	0.0112429701578657	0.338883501712122
protein_coding	ELK1	ENSG00000126767	19.0152940733137	0.889721958964917	0.35108510264282	2.53420595823482	0.0112702468955341	0.338883501712122
protein_coding	LIN7A	ENSG00000111052	77.4337545717988	-1.22941823108282	0.485662778905668	-2.53142362248356	0.011360055524815	0.340420081559207
protein_coding	RMDN3	ENSG00000137824	32.6143791479352	0.785176660090005	0.310281910158441	2.53052670614625	0.0113891414322308	0.340420081559207
protein_coding	SUPT7L	ENSG00000119760	46.4963388395119	1.03263570470855	0.408459235821814	2.52812426344308	0.0114673756823785	0.340847358392513
lincRNA	BCYRN1	ENSG00000236824	53.3370027708866	1.31101379969769	0.518596470354595	2.52800370739367	0.0114713140631952	0.340847358392513
protein_coding	ITGB7	ENSG00000139626	122.49473554316	-1.01878557291399	0.403632857887144	-2.52404023360963	0.0116014649974238	0.343697678375006
protein_coding	CCPG1	ENSG00000260916	65.9198231170835	-1.21691801899062	0.482679856826556	-2.52117009189365	0.011696529798027	0.34549484929878
protein_coding	FCER1G	ENSG00000158869	470.228344198042	-0.901313610856636	0.358091780643041	-2.51699050237374	0.0118362019753716	0.347659038849778
protein_coding	RANBP10	ENSG00000141084	25.0157877848121	1.14234519333683	0.453868782432375	2.51690628999592	0.0118390312940978	0.347659038849778
protein_coding	PRRC2A	ENSG00000204469	371.099082515359	0.794263753230999	0.315860540388471	2.51460265424149	0.0119166604797548	0.347923063801164
protein_coding	MLLT6	ENSG00000275023	138.922304626852	1.20538519875164	0.47935780011338	2.51458346660165	0.0119173089662054	0.347923063801164
protein_coding	LSM14A	ENSG00000257103	81.9307748367659	0.699312219247227	0.278537886870603	2.51065385432502	0.01205077964806	0.350799942044832
protein_coding	GNA11	ENSG00000088256	43.6284798064283	-0.991274105508121	0.395048046472353	-2.50924948081599	0.012098800098807	0.351129800586112
protein_coding	GTF2I	ENSG00000263001	721.180734684872	1.20870001823453	0.481899043635716	2.50820173685223	0.0121347365209268	0.351129800586112
protein_coding	NDFIP1	ENSG00000131507	247.569259314208	-1.00304763178947	0.400061567836713	-2.50723316716809	0.012168041465624	0.351129800586112
protein_coding	LRPAP1	ENSG00000163956	193.983499007965	-0.707340146834152	0.282230581826762	-2.50624911820622	0.0122019616055515	0.351129800586112
protein_coding	POM121	ENSG00000196313	71.2419702319483	0.828859414318503	0.33106546373422	2.50361183848495	0.0122932820858892	0.351833477488381
protein_coding	WASF2	ENSG00000158195	147.848889450516	0.87234552999394	0.34844762645149	2.50351979400091	0.0122964801950037	0.351833477488381
protein_coding	PPARG	ENSG00000132170	36.0530214127755	-1.18290402483926	0.473017152467831	-2.50076348958553	0.0123925908319792	0.353576107174906
protein_coding	CRELD2	ENSG00000184164	70.3167033949258	-1.05956219521155	0.423977112862224	-2.49910234082816	0.0124508348635678	0.353627396680518
processed_pseudogene	RPL21P28	ENSG00000220749	74.5060517576794	0.929980044309768	0.372216183035889	2.49849438765562	0.0124722117433863	0.353627396680518
protein_coding	MICU1	ENSG00000107745	35.0833744949778	-1.10751117003657	0.443456454366937	-2.49745191242646	0.0125089429660757	0.353627396680518
protein_coding	EYA3	ENSG00000158161	94.5501742241164	1.05594107288232	0.422933447668774	2.49670741035666	0.0125352338164159	0.353627396680518
protein_coding	RBM23	ENSG00000100461	512.133519931564	-0.695373255734574	0.279339647213911	-2.48934679580975	0.0127978062702052	0.358951122832255
protein_coding	HSD17B11	ENSG00000198189	80.4612322773728	-0.903793913913981	0.363180085927211	-2.48855581276315	0.012826310315572	0.358951122832255
protein_coding	TMEM43	ENSG00000170876	44.9735820007642	0.812144718069543	0.326419989249445	2.48803610323299	0.0128450692544345	0.358951122832255
protein_coding	RNF24	ENSG00000101236	135.181270153752	1.44995903244519	0.583109948088254	2.48659628805671	0.0128971662979779	0.358951122832255
lincRNA	LINC00324	ENSG00000178977	151.190269071427	1.11462754972564	0.448281617193787	2.48644491983216	0.0129026541215218	0.358951122832255
protein_coding	GOLGA8M	ENSG00000188626	25.7932951699795	-1.51203140477902	0.60909785776943	-2.48241129974782	0.013049655236721	0.362037810890578
protein_coding	UBXN7	ENSG00000163960	80.1486844140844	0.875153667912366	0.353321054967996	2.4769360772786	0.0132515633007765	0.365787723773315
protein_coding	CA2	ENSG00000104267	152.347756624648	-1.38549778488378	0.559396633378123	-2.47677176124021	0.0132576651850529	0.365787723773315
protein_coding	MRPS2	ENSG00000122140	18.1365370521125	1.07235433798074	0.433405801942728	2.47425007504271	0.0133516201842687	0.366248234427551
protein_coding	TTYH3	ENSG00000136295	236.328971852888	0.929031347778346	0.375590154354156	2.47352423115525	0.0133787731125783	0.366248234427551
protein_coding	TCOF1	ENSG00000070814	89.4718636812439	0.749135581533559	0.302930607716252	2.47296100972159	0.0133998761513188	0.366248234427551
protein_coding	NRP1	ENSG00000099250	290.377315611374	0.905394538429265	0.366201591444634	2.4723937841383	0.013421158947174	0.366248234427551
protein_coding	MTSS1	ENSG00000170873	141.657142463525	1.33767349707494	0.541339031288204	2.47104572136933	0.013471859338096	0.366248234427551
protein_coding	DHRS3	ENSG00000162496	123.421224786172	-1.31965552196837	0.53416955654277	-2.47048059142381	0.0134931640683256	0.366248234427551
protein_coding	CSNK2A1	ENSG00000101266	148.542683159295	0.482046122303756	0.19530785489982	2.46813484563134	0.0135819144897828	0.367663523506438
protein_coding	FCGR2B	ENSG00000072694	30.0748773065523	-1.46818450166293	0.595500648376043	-2.46546247374665	0.0136836507774353	0.368417108039321
protein_coding	ZKSCAN1	ENSG00000106261	188.671550433538	0.452503869556355	0.183727687374441	2.46290516156197	0.0137816364376826	0.368417108039321
protein_coding	CAP1	ENSG00000131236	14813.5088883385	-1.04507485501064	0.424431293295056	-2.4622945374674	0.0138051244753617	0.368417108039321
protein_coding	SFMBT2	ENSG00000198879	152.25851637111	-1.22915942505631	0.499240215667053	-2.4620601195238	0.0138141508938623	0.368417108039321
protein_coding	TREML1	ENSG00000161911	18.1868452187663	-1.40965093919711	0.572573709541767	-2.46195540540145	0.0138181846643005	0.368417108039321
protein_coding	MAN1A1	ENSG00000111885	166.71263534878	-1.10883463484009	0.450471201435202	-2.46149949498957	0.0138357592523297	0.368417108039321
protein_coding	SIRPA	ENSG00000198053	147.152460111064	0.797362379827793	0.324121794183886	2.46007023944653	0.0138909826638277	0.368417108039321
protein_coding	GPR137B	ENSG00000077585	32.513436744577	1.29190392452198	0.525305149046084	2.45933992245837	0.0139192756203406	0.368417108039321
protein_coding	YY1AP1	ENSG00000163374	215.780992402894	0.634076331888007	0.258036018243754	2.45731714589173	0.0139979050695178	0.368417108039321
protein_coding	RCAN1	ENSG00000159200	161.672314398684	-1.13100023420065	0.46060088879719	-2.45548860566494	0.0140693212914749	0.368417108039321
protein_coding	E2F3	ENSG00000112242	23.7121542823363	0.900563906627518	0.36683899454023	2.45492960135337	0.0140912180809767	0.368417108039321
protein_coding	DBN1	ENSG00000113758	65.2532148786333	-1.36893696227442	0.557946750707102	-2.45352618424524	0.0141463239991319	0.368417108039321
protein_coding	SNX33	ENSG00000173548	23.9394965640588	-0.851912355957037	0.347253367320751	-2.45328753045652	0.0141557137613908	0.368417108039321
protein_coding	MED15	ENSG00000099917	106.114175197179	0.551312848517963	0.224795300962737	2.45251055585611	0.0141863217051766	0.368417108039321
protein_coding	ADGRL3	ENSG00000150471	172.820854624749	-1.15456976642994	0.470820093498045	-2.45225253206983	0.0141964991381768	0.368417108039321
protein_coding	DDI2	ENSG00000197312	64.7332158089659	0.798680940088955	0.325778980686448	2.45160365596963	0.014222121739748	0.368417108039321
protein_coding	RRS1	ENSG00000179041	13.6105080976318	1.21132340538504	0.494151708105322	2.45131886729584	0.0142333802568213	0.368417108039321
protein_coding	LAMP3	ENSG00000078081	127.840936067576	1.48170634412374	0.605093856849578	2.44872151212746	0.0143364246144272	0.369313469915147
processed_pseudogene	RP11-92K2.2	ENSG00000231767	94.1808388041986	0.860209454524192	0.351401270075458	2.44794065297338	0.0143675318678941	0.369313469915147
protein_coding	ILF3	ENSG00000129351	315.816456009174	0.69589284715174	0.284308285716415	2.44766994883104	0.0143783298553044	0.369313469915147
